period,number,category,colour,timestamp,patternUsed
20260615100010899,4,SMALL,RED,1781801476,daily_1k_history
20260615100010900,6,BIG,RED,1781801476,daily_1k_history
20260615100010901,9,BIG,GREEN,1781801476,daily_1k_history
20260615100010902,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100010903,4,SMALL,RED,1781801476,daily_1k_history
20260615100010904,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010905,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010906,4,SMALL,RED,1781801476,daily_1k_history
20260615100010907,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100010908,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100010909,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010910,8,BIG,RED,1781801476,daily_1k_history
20260615100010911,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010912,4,SMALL,RED,1781801476,daily_1k_history
20260615100010913,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010914,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010915,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010916,6,BIG,RED,1781801476,daily_1k_history
20260615100010917,4,SMALL,RED,1781801476,daily_1k_history
20260615100010918,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100010919,2,SMALL,RED,1781801476,daily_1k_history
20260615100010920,8,BIG,RED,1781801476,daily_1k_history
20260615100010921,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010922,8,BIG,RED,1781801476,daily_1k_history
20260615100010923,9,BIG,GREEN,1781801476,daily_1k_history
20260615100010924,6,BIG,RED,1781801476,daily_1k_history
20260615100010925,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010926,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010927,6,BIG,RED,1781801476,daily_1k_history
20260615100010928,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010929,2,SMALL,RED,1781801476,daily_1k_history
20260615100010930,6,BIG,RED,1781801476,daily_1k_history
20260615100010931,2,SMALL,RED,1781801476,daily_1k_history
20260615100010932,4,SMALL,RED,1781801476,daily_1k_history
20260615100010933,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100010934,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100010935,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010936,9,BIG,GREEN,1781801476,daily_1k_history
20260615100010937,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010938,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010939,2,SMALL,RED,1781801476,daily_1k_history
20260615100010940,8,BIG,RED,1781801476,daily_1k_history
20260615100010941,8,BIG,RED,1781801476,daily_1k_history
20260615100010942,6,BIG,RED,1781801476,daily_1k_history
20260615100010943,2,SMALL,RED,1781801476,daily_1k_history
20260615100010944,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010945,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010946,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010947,9,BIG,GREEN,1781801476,daily_1k_history
20260615100010948,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010949,8,BIG,RED,1781801476,daily_1k_history
20260615100010950,2,SMALL,RED,1781801476,daily_1k_history
20260615100010951,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100010952,6,BIG,RED,1781801476,daily_1k_history
20260615100010953,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010954,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010955,6,BIG,RED,1781801476,daily_1k_history
20260615100010956,6,BIG,RED,1781801476,daily_1k_history
20260615100010957,2,SMALL,RED,1781801476,daily_1k_history
20260615100010958,6,BIG,RED,1781801476,daily_1k_history
20260615100010959,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010960,2,SMALL,RED,1781801476,daily_1k_history
20260615100010961,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010962,4,SMALL,RED,1781801476,daily_1k_history
20260615100010963,8,BIG,RED,1781801476,daily_1k_history
20260615100010964,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100010965,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010966,8,BIG,RED,1781801476,daily_1k_history
20260615100010967,4,SMALL,RED,1781801476,daily_1k_history
20260615100010968,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010969,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100010970,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010971,4,SMALL,RED,1781801476,daily_1k_history
20260615100010972,2,SMALL,RED,1781801476,daily_1k_history
20260615100010973,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010974,2,SMALL,RED,1781801476,daily_1k_history
20260615100010975,8,BIG,RED,1781801476,daily_1k_history
20260615100010976,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100010977,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010978,9,BIG,GREEN,1781801476,daily_1k_history
20260615100010979,8,BIG,RED,1781801476,daily_1k_history
20260615100010980,9,BIG,GREEN,1781801476,daily_1k_history
20260615100010981,8,BIG,RED,1781801476,daily_1k_history
20260615100010982,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100010983,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010984,8,BIG,RED,1781801476,daily_1k_history
20260615100010985,4,SMALL,RED,1781801476,daily_1k_history
20260615100010986,2,SMALL,RED,1781801476,daily_1k_history
20260615100010987,4,SMALL,RED,1781801476,daily_1k_history
20260615100010988,9,BIG,GREEN,1781801476,daily_1k_history
20260615100010989,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010990,4,SMALL,RED,1781801476,daily_1k_history
20260615100010991,6,BIG,RED,1781801476,daily_1k_history
20260615100010992,6,BIG,RED,1781801476,daily_1k_history
20260615100010993,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100010994,8,BIG,RED,1781801476,daily_1k_history
20260615100010995,6,BIG,RED,1781801476,daily_1k_history
20260615100010996,7,BIG,GREEN,1781801476,daily_1k_history
20260615100010997,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100010998,4,SMALL,RED,1781801476,daily_1k_history
20260615100010999,2,SMALL,RED,1781801476,daily_1k_history
20260615100011000,2,SMALL,RED,1781801476,daily_1k_history
20260615100011001,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011002,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011003,2,SMALL,RED,1781801476,daily_1k_history
20260615100011004,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011005,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011006,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011007,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011008,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011009,2,SMALL,RED,1781801476,daily_1k_history
20260615100011010,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011011,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011012,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011013,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011014,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011015,8,BIG,RED,1781801476,daily_1k_history
20260615100011016,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011017,4,SMALL,RED,1781801476,daily_1k_history
20260615100011018,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011019,2,SMALL,RED,1781801476,daily_1k_history
20260615100011020,4,SMALL,RED,1781801476,daily_1k_history
20260615100011021,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011022,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011023,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011024,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011025,4,SMALL,RED,1781801476,daily_1k_history
20260615100011026,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011027,2,SMALL,RED,1781801476,daily_1k_history
20260615100011028,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011029,6,BIG,RED,1781801476,daily_1k_history
20260615100011030,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011031,2,SMALL,RED,1781801476,daily_1k_history
20260615100011032,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011033,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011034,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011035,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011036,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011037,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011038,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011039,8,BIG,RED,1781801476,daily_1k_history
20260615100011040,8,BIG,RED,1781801476,daily_1k_history
20260615100011041,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011042,4,SMALL,RED,1781801476,daily_1k_history
20260615100011043,6,BIG,RED,1781801476,daily_1k_history
20260615100011044,4,SMALL,RED,1781801476,daily_1k_history
20260615100011045,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011046,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011047,4,SMALL,RED,1781801476,daily_1k_history
20260615100011048,6,BIG,RED,1781801476,daily_1k_history
20260615100011049,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011050,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011051,6,BIG,RED,1781801476,daily_1k_history
20260615100011052,6,BIG,RED,1781801476,daily_1k_history
20260615100011053,6,BIG,RED,1781801476,daily_1k_history
20260615100011054,6,BIG,RED,1781801476,daily_1k_history
20260615100011055,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011056,4,SMALL,RED,1781801476,daily_1k_history
20260615100011057,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011058,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011059,8,BIG,RED,1781801476,daily_1k_history
20260615100011060,8,BIG,RED,1781801476,daily_1k_history
20260615100011061,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011062,6,BIG,RED,1781801476,daily_1k_history
20260615100011063,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011064,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011065,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011066,6,BIG,RED,1781801476,daily_1k_history
20260615100011067,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011068,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011069,2,SMALL,RED,1781801476,daily_1k_history
20260615100011070,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011071,4,SMALL,RED,1781801476,daily_1k_history
20260615100011072,6,BIG,RED,1781801476,daily_1k_history
20260615100011073,8,BIG,RED,1781801476,daily_1k_history
20260615100011074,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011075,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011076,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011077,6,BIG,RED,1781801476,daily_1k_history
20260615100011078,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011079,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011080,4,SMALL,RED,1781801476,daily_1k_history
20260615100011081,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011082,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011083,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011084,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011085,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011086,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011087,2,SMALL,RED,1781801476,daily_1k_history
20260615100011088,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011089,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011090,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011091,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011092,8,BIG,RED,1781801476,daily_1k_history
20260615100011093,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011094,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011095,2,SMALL,RED,1781801476,daily_1k_history
20260615100011096,6,BIG,RED,1781801476,daily_1k_history
20260615100011097,8,BIG,RED,1781801476,daily_1k_history
20260615100011098,6,BIG,RED,1781801476,daily_1k_history
20260615100011099,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011100,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011101,4,SMALL,RED,1781801476,daily_1k_history
20260615100011102,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011103,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011104,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011105,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011106,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011107,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011108,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011109,2,SMALL,RED,1781801476,daily_1k_history
20260615100011110,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011111,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011112,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011113,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011114,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011115,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011116,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011117,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011118,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011119,2,SMALL,RED,1781801476,daily_1k_history
20260615100011120,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011121,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011122,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011123,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011124,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011125,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011126,4,SMALL,RED,1781801476,daily_1k_history
20260615100011127,8,BIG,RED,1781801476,daily_1k_history
20260615100011128,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011129,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011130,4,SMALL,RED,1781801476,daily_1k_history
20260615100011131,4,SMALL,RED,1781801476,daily_1k_history
20260615100011132,4,SMALL,RED,1781801476,daily_1k_history
20260615100011133,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011134,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011135,4,SMALL,RED,1781801476,daily_1k_history
20260615100011136,8,BIG,RED,1781801476,daily_1k_history
20260615100011137,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011138,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011139,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011140,8,BIG,RED,1781801476,daily_1k_history
20260615100011141,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011142,6,BIG,RED,1781801476,daily_1k_history
20260615100011143,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011144,6,BIG,RED,1781801476,daily_1k_history
20260615100011145,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011146,6,BIG,RED,1781801476,daily_1k_history
20260615100011147,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011148,6,BIG,RED,1781801476,daily_1k_history
20260615100011149,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011150,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011151,6,BIG,RED,1781801476,daily_1k_history
20260615100011152,6,BIG,RED,1781801476,daily_1k_history
20260615100011153,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011154,8,BIG,RED,1781801476,daily_1k_history
20260615100011155,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011156,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011157,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011158,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011159,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011160,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011161,2,SMALL,RED,1781801476,daily_1k_history
20260615100011162,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011163,2,SMALL,RED,1781801476,daily_1k_history
20260615100011164,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011165,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011166,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011167,2,SMALL,RED,1781801476,daily_1k_history
20260615100011168,4,SMALL,RED,1781801476,daily_1k_history
20260615100011169,6,BIG,RED,1781801476,daily_1k_history
20260615100011170,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011171,4,SMALL,RED,1781801476,daily_1k_history
20260615100011172,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011173,8,BIG,RED,1781801476,daily_1k_history
20260615100011174,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011175,2,SMALL,RED,1781801476,daily_1k_history
20260615100011176,4,SMALL,RED,1781801476,daily_1k_history
20260615100011177,6,BIG,RED,1781801476,daily_1k_history
20260615100011178,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011179,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011180,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011181,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011182,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011183,8,BIG,RED,1781801476,daily_1k_history
20260615100011184,4,SMALL,RED,1781801476,daily_1k_history
20260615100011185,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011186,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011187,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011188,4,SMALL,RED,1781801476,daily_1k_history
20260615100011189,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011190,4,SMALL,RED,1781801476,daily_1k_history
20260615100011191,6,BIG,RED,1781801476,daily_1k_history
20260615100011192,4,SMALL,RED,1781801476,daily_1k_history
20260615100011193,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011194,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011195,6,BIG,RED,1781801476,daily_1k_history
20260615100011196,6,BIG,RED,1781801476,daily_1k_history
20260615100011197,4,SMALL,RED,1781801476,daily_1k_history
20260615100011198,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011199,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011200,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011201,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011202,6,BIG,RED,1781801476,daily_1k_history
20260615100011203,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011204,6,BIG,RED,1781801476,daily_1k_history
20260615100011205,8,BIG,RED,1781801476,daily_1k_history
20260615100011206,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011207,4,SMALL,RED,1781801476,daily_1k_history
20260615100011208,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011209,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011210,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011211,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011212,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011213,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011214,2,SMALL,RED,1781801476,daily_1k_history
20260615100011215,6,BIG,RED,1781801476,daily_1k_history
20260615100011216,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011217,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011218,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011219,2,SMALL,RED,1781801476,daily_1k_history
20260615100011220,2,SMALL,RED,1781801476,daily_1k_history
20260615100011221,6,BIG,RED,1781801476,daily_1k_history
20260615100011222,8,BIG,RED,1781801476,daily_1k_history
20260615100011223,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011224,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011225,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011226,2,SMALL,RED,1781801476,daily_1k_history
20260615100011227,2,SMALL,RED,1781801476,daily_1k_history
20260615100011228,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011229,2,SMALL,RED,1781801476,daily_1k_history
20260615100011230,2,SMALL,RED,1781801476,daily_1k_history
20260615100011231,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011232,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011233,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011234,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011235,6,BIG,RED,1781801476,daily_1k_history
20260615100011236,2,SMALL,RED,1781801476,daily_1k_history
20260615100011237,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011238,4,SMALL,RED,1781801476,daily_1k_history
20260615100011239,8,BIG,RED,1781801476,daily_1k_history
20260615100011240,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011241,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011242,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011243,4,SMALL,RED,1781801476,daily_1k_history
20260615100011244,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011245,8,BIG,RED,1781801476,daily_1k_history
20260615100011246,2,SMALL,RED,1781801476,daily_1k_history
20260615100011247,4,SMALL,RED,1781801476,daily_1k_history
20260615100011248,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011249,6,BIG,RED,1781801476,daily_1k_history
20260615100011250,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011251,8,BIG,RED,1781801476,daily_1k_history
20260615100011252,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011253,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011254,4,SMALL,RED,1781801476,daily_1k_history
20260615100011255,4,SMALL,RED,1781801476,daily_1k_history
20260615100011256,8,BIG,RED,1781801476,daily_1k_history
20260615100011257,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011258,8,BIG,RED,1781801476,daily_1k_history
20260615100011259,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011260,6,BIG,RED,1781801476,daily_1k_history
20260615100011261,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011262,6,BIG,RED,1781801476,daily_1k_history
20260615100011263,2,SMALL,RED,1781801476,daily_1k_history
20260615100011264,6,BIG,RED,1781801476,daily_1k_history
20260615100011265,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011266,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011267,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011268,6,BIG,RED,1781801476,daily_1k_history
20260615100011269,8,BIG,RED,1781801476,daily_1k_history
20260615100011270,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011271,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011272,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011273,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011274,9,BIG,GREEN,1781801476,daily_1k_history
20260615100011275,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011276,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011277,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011278,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011279,2,SMALL,RED,1781801476,daily_1k_history
20260615100011280,6,BIG,RED,1781801476,daily_1k_history
20260615100011281,4,SMALL,RED,1781801476,daily_1k_history
20260615100011282,2,SMALL,RED,1781801476,daily_1k_history
20260615100011283,4,SMALL,RED,1781801476,daily_1k_history
20260615100011284,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011285,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011286,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011287,4,SMALL,RED,1781801476,daily_1k_history
20260615100011288,6,BIG,RED,1781801476,daily_1k_history
20260615100011289,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011290,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011291,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011292,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011293,4,SMALL,RED,1781801476,daily_1k_history
20260615100011294,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011295,4,SMALL,RED,1781801476,daily_1k_history
20260615100011296,6,BIG,RED,1781801476,daily_1k_history
20260615100011297,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011298,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011299,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011300,2,SMALL,RED,1781801476,daily_1k_history
20260615100011301,6,BIG,RED,1781801476,daily_1k_history
20260615100011302,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011303,8,BIG,RED,1781801476,daily_1k_history
20260615100011304,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011305,2,SMALL,RED,1781801476,daily_1k_history
20260615100011306,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011307,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011308,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011309,4,SMALL,RED,1781801476,daily_1k_history
20260615100011310,2,SMALL,RED,1781801476,daily_1k_history
20260615100011311,4,SMALL,RED,1781801476,daily_1k_history
20260615100011312,6,BIG,RED,1781801476,daily_1k_history
20260615100011313,4,SMALL,RED,1781801476,daily_1k_history
20260615100011314,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011315,4,SMALL,RED,1781801476,daily_1k_history
20260615100011316,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011317,8,BIG,RED,1781801476,daily_1k_history
20260615100011318,8,BIG,RED,1781801476,daily_1k_history
20260615100011319,6,BIG,RED,1781801476,daily_1k_history
20260615100011320,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011321,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011322,8,BIG,RED,1781801476,daily_1k_history
20260615100011323,6,BIG,RED,1781801476,daily_1k_history
20260615100011324,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011325,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011326,7,BIG,GREEN,1781801476,daily_1k_history
20260615100011327,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260615100011328,3,SMALL,GREEN,1781801476,daily_1k_history
20260615100011329,2,SMALL,RED,1781801476,daily_1k_history
20260615100011330,4,SMALL,RED,1781801476,daily_1k_history
20260615100011331,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260615100011332,4,SMALL,RED,1781801476,daily_1k_history
20260615100011333,8,BIG,RED,1781801476,daily_1k_history
20260615100011334,6,BIG,RED,1781801476,daily_1k_history
20260615100011335,1,SMALL,GREEN,1781801476,daily_1k_history
20260615100011336,6,BIG,RED,1781801476,daily_1k_history
20260615100011337,4,SMALL,RED,1781801476,daily_1k_history
